4 6 흑
5 7 백
4 7 흑
5 4 백
6 8 흑
5 3 백

2021/04/18 14:29:26
1 1 흑
5 5 백
3 5 흑
5 6 백
4 6 흑
5 7 백
4 7 흑
5 4 백
6 8 흑
5 3 백

2021/04/18 14:29:26
1 1 흑
5 5 백
3 5 흑
5 6 백
4 6 흑
5 7 백
4 7 흑
5 4 백
6 8 흑
5 3 백

2021/04/18 16:19:30
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:31
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:31
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:31
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:32
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:32
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:32
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:32
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:33
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:33
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:33
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:33
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:19:34
1 1 흑
5 5 백
2 1 흑
5 6 백
5 4 흑
6 6 백
3 1 흑
6 7 백
4 1 흑
5 1 백
5 2 흑
7 7 백
6 3 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
3 3 백
6 4 흑
6 6 백
4 4 흑
7 4 백
2 4 흑
3 4 백
2 2 흑
6 5 백
2 3 흑
2 5 백
6 1 흑
4 7 백
7 2 흑
3 8 백

2021/04/18 16:21:45
1 1 흑
5 5 백
4 3 흑
5 6 백
4 4 흑
5 7 백
4 5 흑
5 8 백
4 6 흑
5 4 백

2021/04/18 16:21:55
1 1 흑
5 5 백
4 3 흑
5 6 백
5 3 흑
6 6 백
6 2 흑
6 7 백
7 2 흑
5 7 백
8 2 흑
5 8 백
8 4 흑
5 4 백

2021/04/18 16:22:10
1 1 흑
5 5 백
5 4 흑
6 6 백
6 4 흑
7 7 백
4 3 흑
7 7 백
5 3 흑
7 7 백
6 3 흑
3 3 백
7 3 흑
8 3 백
8 2 흑
7 6 백
7 4 흑
4 4 백
3 2 흑
6 6 백
8 4 흑
2 2 백

2021/04/18 16:23:28
1 1 흑
5 5 백
6 5 흑
7 6 백
6 3 흑
7 7 백
5 3 흑
6 6 백
4 3 흑
7 3 백
5 9 흑
4 6 백
4 9 흑
5 6 백
5 11 흑
5 6 백
3 9 흑
5 6 백
4 11 흑
5 6 백
2 9 흑
1 9 백
3 11 흑
6 9 백
4 13 흑
5 6 백
5 13 흑
5 6 백
3 7 흑
5 6 백
4 8 흑
3 6 백

2021/04/18 16:23:38
1 1 흑
5 5 백
6 5 흑
7 6 백
6 3 흑
7 7 백
5 6 흑
8 8 백
8 6 흑
7 9 백
8 7 흑
7 8 백
9 9 흑
7 5 백

2021/04/18 16:23:47
1 1 흑
5 5 백
5 6 흑
6 7 백
4 7 흑
8 5 백
6 6 흑
7 6 백
7 8 흑
9 4 백
8 7 흑
5 8 백

2021/04/18 16:29:24
1 1 흑
5 5 백
6 3 흑
5 6 백
8 4 흑
5 7 백
7 3 흑
5 8 백
6 6 흑
5 4 백

2021/04/18 16:39:27
1 1 흑
5 5 백
6 4 흑
5 6 백
6 5 흑
5 7 백
6 6 흑
5 8 백
3 6 흑
5 4 백

2021/04/18 16:39:35
14 14 흑
11 11 백
12 11 흑
11 9 백
11 10 흑
9 9 백
10 9 흑
13 12 백
13 13 흑
8 7 백
9 7 흑
8 8 백
8 9 흑
10 10 백
8 6 흑
7 7 백

2021/04/18 16:39:42
14 13 흑
11 10 백
10 10 흑
9 11 백
8 11 흑
9 8 백
9 9 흑
10 9 백
9 12 흑
8 7 백
9 7 흑
7 6 백

2021/04/18 16:39:52
14 13 흑
11 10 백
10 10 흑
9 11 백
8 10 흑
10 8 백
10 9 흑
8 9 백
9 9 흑
10 11 백
7 9 흑
7 7 백
7 8 흑
6 10 백
6 7 흑
6 11 백
5 11 흑
8 11 백
6 9 흑
7 11 백

2021/04/18 16:46:55
1 1 흑
5 5 백
2 2 흑
6 5 백
2 3 흑
7 5 백
3 3 흑
8 5 백
3 5 흑
4 5 백

2021/04/18 16:47:01
15 4 흑
11 8 백
12 8 흑
10 7 백
13 9 흑
9 6 백
14 10 흑
12 9 백
14 11 흑
8 5 백

2021/04/18 16:47:08
15 2 흑
11 6 백
12 6 흑
10 5 백
11 5 흑
10 7 백
11 7 흑
9 8 백
12 8 흑
12 5 백
12 9 흑
8 9 백

2021/04/18 16:47:24
1 1 흑
5 5 백
3 1 흑
6 5 백
2 2 흑
5 6 백
4 8 흑
5 4 백
3 7 흑
5 3 백
3 9 흑
5 2 백

2021/04/18 16:47:31
1 1 흑
5 5 백
5 4 흑
6 6 백
4 4 흑
7 5 백
7 3 흑
6 5 백
6 4 흑
8 5 백
10 5 흑
4 5 백

2021/04/18 16:47:38
1 1 흑
5 5 백
1 2 흑
6 5 백
5 4 흑
6 6 백
6 4 흑
7 7 백
1 3 흑
4 4 백
1 4 흑
3 3 백

2021/04/18 16:47:45
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:47:53
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:48:01
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:48:08
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:48:16
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:50:01
1 1 흑
5 5 백
6 3 흑
5 6 백
6 1 흑
5 7 백
4 2 흑
5 4 백
4 3 흑
5 3 백

2021/04/18 16:50:07
1 13 흑
5 9 백
5 8 흑
6 10 백
4 9 흑
7 11 백
3 10 흑
4 8 백
3 8 흑
3 7 백

2021/04/18 16:50:13
1 2 흑
5 6 백
5 5 흑
6 7 백
4 6 흑
7 8 백
3 4 흑
8 9 백
2 5 흑
4 5 백

2021/04/18 16:50:20
1 2 흑
5 6 백
5 5 흑
6 7 백
4 6 흑
7 8 백
3 4 흑
8 9 백
2 5 흑
4 5 백

2021/04/18 16:50:30
1 2 흑
5 6 백
6 7 흑
5 5 백
5 8 흑
6 8 백
7 9 흑
7 10 백
6 10 흑
5 11 백
8 11 흑
4 9 백
7 12 흑
8 12 백
9 13 흑
10 9 백
8 14 흑
11 11 백
11 10 흑
6 5 백
12 12 흑
7 5 백
8 8 흑
8 5 백
7 6 흑
4 5 백

2021/04/18 16:50:41
1 1 흑
5 5 백
6 6 흑
6 7 백
7 8 흑
8 5 백
9 6 흑
9 8 백
8 7 흑
10 5 백
6 9 흑
5 10 백
5 7 흑
7 9 백
7 11 흑
8 11 백
8 10 흑
4 8 백
9 12 흑
6 12 백
8 13 흑
11 5 백
12 6 흑
9 5 백
10 6 흑
7 5 백

2021/04/18 16:50:48
1 1 흑
5 5 백
6 6 흑
7 6 백
8 7 흑
5 8 백
5 7 흑
6 7 백
6 9 흑
8 5 백
7 8 흑
4 9 백

2021/04/18 16:50:59
1 1 흑
5 5 백
6 6 흑
7 6 백
8 7 흑
5 8 백
6 9 흑
8 9 백
9 10 흑
6 10 백
8 11 흑
9 11 백
10 12 흑
7 12 백
9 13 흑
11 9 백
12 10 흑
11 11 백
9 9 흑
9 6 백
10 7 흑
11 7 백
7 8 흑
11 8 백
5 7 흑
11 10 백

2021/04/18 16:51:08
1 1 흑
5 5 백
6 6 흑
7 6 백
8 7 흑
5 8 백
6 9 흑
8 9 백
9 10 흑
6 10 백
8 11 흑
9 11 백
11 11 흑
11 8 백
10 12 흑
8 5 백
12 9 흑
6 7 백
7 8 흑
4 9 백

2021/04/18 16:51:17
1 1 흑
5 5 백
6 6 흑
6 7 백
7 8 흑
8 5 백
9 6 흑
9 8 백
6 5 흑
10 6 백
8 4 흑
11 5 백
7 7 흑
7 9 백
11 4 흑
8 7 백
10 9 흑
9 7 백
12 6 흑
8 8 백

2021/04/18 16:51:26
1 1 흑
5 5 백
6 6 흑
6 7 백
8 4 흑
8 6 백
9 7 흑
5 8 백
8 8 흑
7 9 백
10 7 흑
5 9 백
11 5 흑
4 9 백
11 7 흑
7 6 백
13 5 흑
3 10 백

2021/04/18 16:51:33
1 1 흑
5 5 백
6 6 흑
7 6 백
8 5 흑
6 8 백
8 3 흑
7 8 백
8 9 흑
5 8 백
10 8 흑
8 8 백
10 2 흑
4 8 백

2021/04/18 16:51:41
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
11 4 흑
10 5 백
13 3 흑
5 7 백
15 2 흑
5 6 백
7 8 흑
5 4 백
6 4 흑
5 3 백

2021/04/18 16:51:50
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
11 4 흑
10 5 백
13 3 흑
5 7 백
15 2 흑
5 6 백
7 8 흑
5 4 백
6 4 흑
5 3 백

2021/04/18 16:51:58
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
11 4 흑
10 5 백
9 4 흑
5 7 백
11 3 흑
5 6 백
13 2 흑
5 4 백
7 8 흑
5 3 백

2021/04/18 16:52:06
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
11 4 흑
10 5 백
9 4 흑
5 7 백
11 3 흑
5 6 백
13 2 흑
5 4 백
7 8 흑
5 3 백

2021/04/18 16:52:14
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
11 4 흑
10 5 백
9 4 흑
5 7 백
11 3 흑
5 6 백
13 2 흑
5 4 백
7 8 흑
5 3 백

2021/04/18 16:52:23
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
7 5 흑
10 5 백
9 4 흑
7 4 백
11 3 흑
5 6 백
11 4 흑
5 7 백
13 2 흑
5 4 백
7 7 흑
5 3 백

2021/04/18 16:52:32
1 1 흑
5 5 백
7 6 흑
6 7 백
9 5 흑
8 6 백
7 5 흑
10 5 백
9 4 흑
7 4 백
11 3 흑
5 6 백
11 4 흑
5 7 백
13 2 흑
5 4 백
7 7 흑
5 3 백

2021/04/18 16:52:39
1 1 흑
5 5 백
1 2 흑
6 5 백
7 5 흑
5 6 백
9 4 흑
6 6 백
7 6 흑
6 7 백
9 5 흑
6 4 백
11 3 흑
6 3 백

2021/04/18 16:52:47
1 1 흑
5 5 백
1 2 흑
6 5 백
7 5 흑
5 6 백
9 4 흑
6 6 백
7 6 흑
6 7 백
9 5 흑
6 4 백
11 3 흑
6 3 백

2021/04/18 16:52:54
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
8 6 흑
6 7 백
10 5 흑
6 4 백
9 6 흑
6 3 백

2021/04/18 16:53:02
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
3 1 흑
5 6 백
9 5 흑
6 7 백
1 6 흑
6 4 백
7 6 흑
6 3 백

2021/04/18 16:53:11
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
3 1 흑
5 6 백
9 5 흑
6 7 백
1 6 흑
6 4 백
1 7 흑
6 3 백

2021/04/18 16:53:19
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
3 1 흑
5 6 백
9 5 흑
6 7 백
1 6 흑
6 4 백
1 7 흑
6 3 백

2021/04/18 16:54:28
1 1 흑
5 5 백
5 2 흑
6 5 백
5 3 흑
6 6 백
8 4 흑
7 6 백
5 4 흑
6 7 백
6 4 흑
7 4 백
7 3 흑
5 6 백
4 4 흑
4 6 백
3 4 흑
3 6 백

2021/04/18 16:54:33
11 6 흑
10 6 백
11 3 흑
9 7 백
11 4 흑
11 5 백
13 3 흑
8 8 백
11 2 흑
7 9 백

2021/04/18 16:54:40
5 11 흑
6 11 백
4 11 흑
4 10 백
7 12 흑
7 9 백
2 9 흑
6 8 백
5 10 흑
7 7 백
3 9 흑
5 9 백
1 9 흑
3 11 백

2021/04/18 16:54:46
14 4 흑
11 7 백
15 10 흑
11 8 백
14 8 흑
10 7 백
12 9 흑
11 6 백
14 10 흑
11 9 백
11 10 흑
11 5 백

2021/04/18 16:54:52
1 13 흑
5 9 백
4 15 흑
5 10 백
1 14 흑
6 10 백
11 12 흑
6 9 백
10 12 흑
5 11 백
8 11 흑
5 12 백
8 10 흑
5 8 백

2021/04/18 16:54:58
12 11 흑
11 11 백
11 10 흑
10 9 백
5 13 흑
9 9 백
2 13 흑
10 10 백
8 5 흑
8 8 백
1 1 흑
7 7 백

2021/04/18 16:55:05
11 14 흑
11 11 백
7 13 흑
10 11 백
6 13 흑
10 10 백
5 13 흑
8 13 백
5 11 흑
11 10 백
4 13 흑
3 13 백
1 1 흑
9 12 백
1 2 흑
7 14 백

2021/04/18 16:55:11
13 11 흑
11 11 백
11 10 흑
10 9 백
1 1 흑
9 9 백
1 2 흑
10 10 백
1 3 흑
8 8 백
1 4 흑
7 7 백

2021/04/18 16:55:18
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:55:24
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:55:31
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:56:41
1 1 흑
5 5 백
5 4 흑
6 6 백
4 7 흑
7 5 백
3 4 흑
7 7 백
4 5 흑
4 4 백
6 7 흑
3 3 백

2021/04/18 16:56:48
1 10 흑
5 10 백
3 13 흑
5 9 백
5 12 흑
6 9 백
7 14 흑
6 10 백
8 14 흑
6 8 백
6 15 흑
6 11 백
3 10 흑
6 7 백

2021/04/18 16:56:54
1 15 흑
5 11 백
4 12 흑
6 11 백
1 13 흑
5 10 백
2 9 흑
7 11 백
10 10 흑
8 11 백
12 12 흑
4 11 백

2021/04/18 16:57:00
11 9 흑
10 9 백
10 6 흑
11 7 백
11 6 흑
9 6 백
14 9 흑
8 7 백
12 8 흑
7 8 백
11 8 흑
6 9 백
14 13 흑
5 10 백

2021/04/18 16:57:06
15 5 흑
11 5 백
10 2 흑
11 6 백
9 3 흑
11 7 백
7 2 흑
11 4 백
14 7 흑
11 3 백

2021/04/18 16:57:12
15 8 흑
11 8 백
11 12 흑
10 9 백
1 1 흑
10 8 백
2 4 흑
9 8 백
1 2 흑
8 8 백
1 3 흑
7 8 백

2021/04/18 16:57:19
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 9 흑
7 5 백
1 6 흑
4 5 백
4 10 흑
3 5 백

2021/04/18 16:57:25
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 16:58:05
1 1 흑
5 5 백
5 4 흑
6 6 백
7 5 흑
8 8 백
6 7 흑
7 7 백
9 9 흑
4 4 백

2021/04/18 16:58:12
13 13 흑
11 11 백
11 12 흑
9 11 백
10 11 흑
8 9 백
9 9 흑
10 8 백
9 10 흑
8 6 백
8 10 흑
7 5 백
8 7 흑
9 7 백
11 9 흑
6 4 백

2021/04/18 16:58:20
13 14 흑
10 11 백
10 12 흑
11 10 백
11 11 흑
9 10 백
10 10 흑
8 9 백
11 12 흑
6 7 백
7 8 흑
12 12 백
12 11 흑
8 11 백
8 10 흑
6 11 백
9 12 흑
7 11 백
7 10 흑
9 11 백

2021/04/18 16:58:27
13 14 흑
10 11 백
10 12 흑
11 10 백
11 11 흑
9 10 백
10 9 흑
7 8 백
8 9 흑
9 9 백
7 10 흑
9 12 백
8 12 흑
8 13 백
9 13 흑
7 14 백

2021/04/18 16:58:35
13 14 흑
10 11 백
10 12 흑
11 10 백
11 11 흑
9 10 백
8 9 흑
8 8 백
10 9 흑
9 7 백
9 8 흑
6 10 백
9 6 흑
7 9 백
7 10 흑
5 11 백

2021/04/18 16:58:40
14 1 흑
10 5 백
9 4 흑
11 5 백
11 6 흑
9 5 백
10 4 흑
12 5 백
11 4 흑
8 5 백

2021/04/18 16:58:45
14 1 흑
10 5 백
9 4 흑
11 5 백
11 6 흑
9 5 백
10 4 흑
12 5 백
11 4 흑
8 5 백

2021/04/18 16:58:52
14 1 흑
10 5 백
9 4 흑
11 5 백
10 6 흑
7 6 백
6 5 흑
7 8 백
6 7 흑
9 5 백
8 8 흑
8 5 백
10 4 흑
7 5 백

2021/04/18 16:58:58
14 1 흑
10 5 백
9 4 흑
11 5 백
10 6 흑
7 6 백
6 5 흑
7 8 백
6 7 흑
9 5 백
8 8 흑
8 5 백
8 6 흑
7 5 백

2021/04/18 16:59:05
14 1 흑
10 5 백
9 4 흑
11 5 백
10 6 흑
7 6 백
6 5 흑
7 8 백
6 7 흑
9 5 백
8 8 흑
8 5 백
8 6 흑
7 5 백

2021/04/18 16:59:10
13 1 흑
9 5 백
8 4 흑
10 5 백
9 6 흑
11 5 백
10 4 흑
12 5 백
11 6 흑
8 5 백

2021/04/18 16:59:16
13 1 흑
9 5 백
8 5 흑
10 6 백
9 7 흑
8 7 백
7 7 흑
10 9 백
8 9 흑
11 10 백
10 11 흑
9 8 백
10 8 흑
7 6 백

2021/04/18 16:59:24
2 1 흑
6 5 백
5 5 흑
7 6 백
6 7 흑
5 7 백
4 7 흑
9 8 백
8 7 흑
6 9 백
5 9 흑
7 5 백
8 5 흑
10 8 백
9 7 흑
7 8 백
6 6 흑
7 7 백
7 9 흑
7 4 백

2021/04/18 16:59:30
2 1 흑
6 5 백
7 5 흑
5 6 백
5 5 흑
6 7 백
7 8 흑
4 7 백
5 7 흑
7 4 백
4 6 흑
3 8 백

2021/04/18 16:59:36
2 1 흑
6 5 백
7 5 흑
5 6 백
5 5 흑
6 7 백
7 8 흑
4 7 백
5 7 흑
7 4 백
4 6 흑
3 8 백

2021/04/18 16:59:42
2 1 흑
6 5 백
7 5 흑
5 6 백
6 6 흑
7 7 백
5 5 흑
8 7 백
6 7 흑
9 8 백
9 7 흑
7 6 백
7 8 흑
5 4 백

2021/04/18 16:59:49
2 1 흑
6 5 백
7 5 흑
5 6 백
6 7 흑
7 7 백
5 5 흑
9 8 백
3 6 흑
10 9 백
11 10 흑
7 6 백
4 6 흑
8 7 백

2021/04/18 16:59:54
4 14 흑
7 11 백
8 11 흑
6 10 백
6 12 흑
5 9 백
3 11 흑
8 12 백
9 13 흑
4 8 백

2021/04/18 16:59:59
4 14 흑
7 11 백
8 11 흑
6 10 백
6 12 흑
5 9 백
7 9 흑
8 12 백
9 13 흑
4 8 백

2021/04/18 17:00:06
4 14 흑
7 11 백
8 12 흑
6 11 백
7 10 흑
5 11 백
4 11 흑
10 10 백
11 10 흑
9 9 백
9 11 흑
10 8 백
10 9 흑
8 10 백
6 10 흑
6 12 백

2021/04/18 17:00:13
4 14 흑
7 11 백
8 12 흑
6 11 백
7 10 흑
5 11 백
4 11 흑
10 10 백
6 10 흑
10 11 백
11 11 흑
10 9 백
11 10 흑
10 8 백
11 9 흑
10 7 백

2021/04/18 17:00:20
14 2 흑
11 5 백
12 5 흑
11 7 백
12 8 흑
9 7 백
8 7 흑
9 9 백
10 10 흑
7 9 백
10 6 흑
7 11 백
8 12 흑
8 10 백
9 10 흑
10 8 백

2021/04/18 17:00:34
1 1 흑
5 5 백
5 4 흑
6 6 백
6 5 흑
7 7 백
5 6 흑
8 8 백
4 5 흑
4 4 백

2021/04/18 17:00:42
14 14 흑
11 11 백
13 14 흑
11 10 백
14 13 흑
11 9 백
13 13 흑
11 8 백
13 12 흑
11 7 백

2021/04/18 17:00:50
3 15 흑
7 11 백
6 10 흑
5 10 백
5 9 흑
6 8 백
5 7 흑
7 8 백
5 8 흑
5 5 백
4 6 흑
4 7 백
3 8 흑
4 11 백
4 8 흑
6 9 백
3 6 흑
3 12 백

2021/04/18 17:04:34
1 1 흑
5 5 백
5 6 흑
6 7 백
5 8 흑
7 7 백
5 10 흑
5 9 백
4 9 흑
6 6 백
6 4 흑
4 4 백
4 7 흑
3 3 백

2021/04/18 17:04:40
3 2 흑
6 5 백
7 5 흑
5 6 백
6 6 흑
7 7 백
7 6 흑
4 7 백
5 7 흑
7 4 백
5 4 흑
3 8 백

2021/04/18 17:04:46
14 2 흑
11 5 백
12 5 흑
11 7 백
12 6 흑
11 8 백
12 7 흑
11 6 백
11 4 흑
11 9 백

2021/04/18 17:04:51
14 2 흑
11 5 백
10 4 흑
11 6 백
12 6 흑
11 8 백
10 7 흑
11 7 백
12 7 흑
11 4 백

2021/04/18 17:04:58
14 2 흑
11 5 백
11 6 흑
10 7 백
10 6 흑
8 6 백
12 6 흑
13 6 백
11 4 흑
8 5 백
8 4 흑
9 5 백
9 6 흑
10 5 백
10 4 흑
7 5 백

2021/04/18 17:05:05
14 2 흑
11 5 백
10 5 흑
9 6 백
9 5 흑
11 8 백
11 7 흑
8 8 백
10 7 흑
10 8 백
12 7 흑
9 8 백
9 9 흑
7 8 백

2021/04/18 17:05:14
14 2 흑
11 5 백
10 5 흑
9 6 백
9 5 흑
11 8 백
11 6 흑
8 8 백
8 7 흑
6 5 백
6 6 흑
5 7 백
4 6 흑
5 8 백
5 6 흑
7 6 백
7 5 흑
10 7 백
4 9 흑
12 9 백
5 4 흑
8 5 백

2021/04/18 17:05:20
14 2 흑
11 5 백
10 5 흑
9 6 백
8 5 흑
9 7 백
8 7 흑
6 5 백
6 6 흑
8 8 백
7 8 흑
10 6 백
8 6 흑
7 9 백

2021/04/18 17:05:27
14 2 흑
11 5 백
10 5 흑
9 6 백
8 5 흑
9 7 백
8 7 흑
6 5 백
6 6 흑
8 8 백
7 8 흑
10 6 백
9 8 흑
7 9 백

2021/04/18 17:05:36
14 2 흑
11 5 백
11 6 흑
10 7 백
9 7 흑
8 6 백
8 7 흑
10 4 백
10 5 흑
7 8 백
6 8 흑
5 7 백
5 8 흑
6 5 백
7 7 흑
5 6 백
5 5 흑
9 9 백
4 7 흑
8 9 백
7 9 흑
6 7 백
4 6 흑
4 5 백

